"","PriorSalesKey","PriorSales"
"8476","671February2014",131035
"8477","672February2014",188797
"8478","673February2014",163671
"8479","674February2014",190548
"8480","675February2014",97234
"8481","676February2014",202154
"8482","677February2014",195612
"8483","678February2014",165047
"8484","679February2014",230633
"8485","680February2014",120964
"8486","681February2014",78377
"8487","682February2014",310252
"8488","683February2014",210836
"8489","684February2014",178839
"8490","685February2014",133935
"8491","686February2014",148513
"8492","687February2014",193038
"8493","688February2014",80945
"8494","689February2014",168589
"8495","690February2014",134224
"8496","691February2014",196413
"8497","692February2014",154929
"8498","693February2014",152847
"8499","694February2014",184987
"8500","695February2014",120653
"8501","696February2014",178335
"8502","697February2014",246945
"8503","698February2014",370455
"8504","699February2014",199258
"8505","700February2014",105112
"8506","701February2014",134316
"8507","702February2014",96580
"8508","703February2014",76045
"8509","704February2014",236033
"8510","705February2014",188168
"8511","706February2014",129543
"8512","707February2014",194394
"8513","708February2014",91752
"8514","709February2014",238629
"8515","710February2014",106038
"8516","711February2014",162734
"8517","712February2014",150066
"8518","713February2014",233213
"8519","714February2014",101741
"8520","715February2014",149837
"8521","716February2014",128517
"8522","717February2014",130390
"8523","718February2014",185522
"8524","719February2014",123249
"8525","720February2014",165484
"8526","721February2014",173245
"8527","722February2014",229103
"8528","723February2014",155243
"8529","724February2014",156240
"8530","725February2014",126231
"8531","726February2014",255913
"8532","727February2014",103366
"8533","728February2014",120320
"8534","729February2014",248445
"8535","730February2014",170172
"8536","731February2014",211136
"8537","732February2014",105520
"8538","733February2014",407003
"8539","734February2014",145533
"8540","735February2014",125171
"8541","736February2014",119273
"8542","737February2014",143721
"8543","738February2014",197575
"8544","739February2014",222083
"8545","740February2014",167271
"8546","741February2014",188679
"8547","742February2014",191947
"8548","743February2014",85386
"8549","744February2014",169587
"8550","745February2014",172231
"8551","746February2014",133243
"8552","747February2014",180740
"8553","748February2014",133733
"8554","749February2014",129154
"8555","750February2014",113018
"8556","751February2014",102063
"8557","752February2014",120528
"8558","753February2014",204437
"8559","754February2014",165271
"8560","755February2014",237129
"8561","756February2014",375067
"8562","757February2014",143120
"8563","758February2014",115158
"8564","759February2014",164268
"8565","760February2014",171802
"8566","761February2014",204896
"8567","762February2014",87263
"8568","763February2014",135806
"8569","764February2014",78765
"8570","765February2014",192210
"8571","766February2014",141196
"8572","767February2014",136947
"8573","768February2014",299869
"8574","769February2014",292015
"8575","770February2014",151465
"8576","771February2014",152859
"8577","772February2014",92732
"8578","773February2014",130099
"8579","774February2014",129099
"8580","775February2014",202571
"8581","776February2014",108901
"8582","777February2014",93772
"8583","778February2014",137835
"8584","779February2014",160067
"8585","780February2014",145980
"8586","781February2014",115877
"8587","782February2014",127978
"8588","783February2014",152888
"8589","784February2014",194058
"8590","785February2014",152578
"8591","786February2014",79744
"8592","787February2014",229842
"8593","788February2014",427637
"8594","789February2014",74932
"8595","790February2014",172310
"8596","791February2014",180338
"8597","792February2014",173021
"8598","793February2014",106965
"8599","794February2014",69332
"8600","795February2014",109441
"8601","796February2014",165172
"8602","797February2014",86289
"8603","798February2014",173116
"8604","799February2014",243918
"8605","800February2014",135006
"8606","801February2014",99358
"8607","802February2014",156771
"8608","803February2014",122599
"8609","804February2014",128271
"8610","805February2014",116491
"8611","806February2014",159864
"8612","807February2014",230800
"8613","808February2014",163791
"8614","809February2014",215355
"8615","810February2014",136856
"8616","811February2014",95027
"8617","812February2014",145859
"8618","813February2014",140233
"8619","814February2014",192681
"8620","815February2014",224447
"8621","816February2014",115285
"8622","817February2014",504242
"8623","818February2014",146123
"8624","819February2014",142485
"8625","820February2014",287403
"8626","821February2014",166652
"8627","822February2014",177895
"8628","823February2014",131049
"8629","824February2014",168769
"8630","825February2014",98913
"8631","826February2014",203320
"8632","827February2014",263130
"8633","828February2014",120790
"8634","829February2014",137655
"8635","830February2014",136664
"8636","831February2014",312320
"8637","832February2014",145595
"8638","833February2014",133140
"8639","834February2014",131886
"8640","835February2014",115956
"8641","836February2014",135951
"8642","837February2014",50919
"8643","838February2014",185938
"8644","839February2014",126460
"8645","840February2014",177671
"8646","841February2014",68963
"8647","842February2014",425402
"8648","843February2014",211927
"8649","844February2014",97987
"8650","845February2014",109571
"8651","846February2014",208157
"8652","847February2014",170081
"8653","848February2014",149114
"8654","849February2014",193444
"8655","850February2014",147370
"8656","851February2014",138854
"8657","852February2014",105505
"8658","853February2014",208956
"8659","854February2014",155739
"8660","855February2014",133957
"8661","856February2014",167445
"8662","857February2014",164964
"8663","858February2014",108261
"8664","859February2014",169891
"8665","860February2014",130790
"8666","861February2014",78848
"8667","862February2014",195438
"8668","863February2014",186206
"8669","864February2014",99076
"8670","865February2014",196175
"8671","866February2014",163527
"8672","867February2014",94832
"8673","868February2014",209558
"8674","869February2014",136987
"8675","870February2014",161921
"8676","871February2014",141037
"8677","872February2014",212606
"8678","873February2014",85427
"8679","874February2014",103634
"8680","875February2014",127176
"8681","876February2014",210146
"8682","877February2014",145671
"8683","878February2014",208878
"8684","879February2014",84987
"8685","880February2014",175486
"8686","881February2014",99652
"8687","882February2014",145978
"8688","883February2014",109704
